date,FL152000005.Q,FL152010005.Q,LM155035005.Q,LM155035015.Q,LM165035005.Q,FL165015205.Q,FL165013765.Q,FL155111005.Q,FL154090005.Q,FL153091003.Q,FL153020005.Q,FL153030005.Q,FL153034005.Q,FL154022005.Q,FL153061105.Q,FL153061705.Q,FL153062005.Q,FL153063005.Q,FL154023005.Q,FL153069005.Q,FL153065005.Q,FL163066223.Q,LM153064105.Q,LM153064205.Q,FL163070005.Q,FL153040005.Q,FL153050005.Q,FL152090205.Q,FL153090005.Q,FL154190005.Q,FL163162003.Q,FL154123005.Q,FL153165105.Q,FL153166000.Q,FL153168005.Q,FL153169005.Q,FL163165505.Q,FL163170005.Q,FL543077073.Q,FL152090005.Q,FL893131573.Q,FL154023205.Q,LM154023223.Q,FL154023213.Q,FL155012605.Q,FL155012665.Q,FL165012665.Q,FL165013665.Q,FA156012005.Q,FL152090006.Q,FL155035065.Q,FL155035066.Q
1998:Q1,41945824.00,12947864.00,10061751.00,9024953.00,1036798.00,96610.00,49401.00,2740102.00,28997960.00,36817.00,462469.00,2650953.00,625888.00,2166802.00,809073.00,364558.00,446054.00,547117.00,337842.00,246631.00,91211.00,0.00,6992266.00,2065945.00,103133.00,677161.00,8388215.00,4135738.00,354731.00,5819282.00,113584.00,5556953.00,3808422.00,1324043.00,53429.00,263874.00,107185.00,130138.00,18607.00,36126542.00,1833500.00,3452.00,322.00,3130.00,6320186.00,6201166.00,119020.00,670237.00,6424437.00,562.33,5216531.00,57.80
1998:Q2,42633746.00,13194540.00,10277582.00,9243058.00,1034524.00,98819.00,50416.00,2767723.00,29439206.00,37785.00,481650.00,2641693.00,603733.00,2237372.00,788559.00,398678.00,463049.00,587086.00,350182.00,261277.00,88905.00,0.00,7119830.00,2157655.00,105593.00,687898.00,8520829.00,4139221.00,355764.00,5961539.00,117536.00,5693060.00,3886925.00,1367744.00,53403.00,275303.00,109685.00,132051.00,18892.00,36672207.00,1939000.00,3592.00,376.00,3216.00,6423109.00,6302649.00,120460.00,682415.00,6525723.00,561.96,5356133.00,57.95
1998:Q3,41799634.00,13476276.00,10527013.00,9459748.00,1067265.00,101159.00,51379.00,2796725.00,28323358.00,39500.00,469892.00,2649883.00,646695.00,2221930.00,772352.00,456507.00,440621.00,552450.00,387237.00,300510.00,86727.00,0.00,6193207.00,1965934.00,108080.00,689579.00,8386249.00,4205517.00,359656.00,6064970.00,118674.00,5793932.00,3963618.00,1400718.00,43941.00,273442.00,112213.00,133985.00,18379.00,35734664.00,2044500.00,3700.00,405.00,3295.00,6547799.00,6425535.00,122264.00,692996.00,6612147.00,540.44,5496130.00,58.10
1998:Q4,44325956.00,13777896.00,10787649.00,9692729.00,1094920.00,103614.00,52882.00,2833751.00,30548060.00,37725.00,528714.00,2703990.00,667594.00,2179723.00,747465.00,469053.00,438843.00,524362.00,382066.00,293720.00,88346.00,0.00,7526071.00,2213039.00,110567.00,718262.00,8861552.00,4257969.00,360788.00,6203435.00,121329.00,5928960.00,4054655.00,1441272.00,42942.00,275349.00,114742.00,135919.00,17227.00,38122521.00,2150000.00,3900.00,527.00,3373.00,6670439.00,6546449.00,123990.00,703633.00,6682773.00,570.46,5638074.00,58.17
1999:Q1,45055182.00,14028532.00,11007312.00,9893250.00,1114062.00,106423.00,53545.00,2861252.00,31026650.00,39368.00,514403.00,2704321.00,719821.00,2240241.00,717859.00,479841.00,447536.00,595005.00,379304.00,289139.00,90165.00,0.00,7641316.00,2249267.00,111287.00,730987.00,9025735.00,4308390.00,362210.00,6286458.00,123350.00,6007241.00,4133871.00,1442398.00,36259.00,279162.00,115551.00,137344.00,18523.00,38768723.00,2275250.00,4347.00,648.00,3699.00,6801899.00,6676448.00,125451.00,715852.00,6760026.00,573.50,5759379.00,58.22
1999:Q2,46417668.00,14290706.00,11222150.00,10131158.00,1090992.00,108926.00,54793.00,2904837.00,32126962.00,40486.00,486142.00,2703587.00,682210.00,2288143.00,683909.00,518286.00,478104.00,607844.00,381753.00,290119.00,91634.00,0.00,8340309.00,2397521.00,112013.00,750133.00,9273033.00,4307336.00,364296.00,6433880.00,126171.00,6150321.00,4230370.00,1471581.00,30726.00,301276.00,116368.00,138784.00,18604.00,39983789.00,2400500.00,4818.00,794.00,4024.00,6946541.00,6819416.00,127125.00,727605.00,6812910.00,586.88,5900788.00,58.24
1999:Q3,46339323.00,14633454.00,11515694.00,10395933.00,1119761.00,111451.00,55630.00,2950679.00,31705869.00,41170.00,477692.00,2760305.00,693274.00,2323858.00,663773.00,551441.00,482114.00,626531.00,402356.00,308940.00,93416.00,0.00,7855918.00,2282668.00,112750.00,753025.00,9236487.00,4394829.00,371537.00,6594416.00,128874.00,6306658.00,4348385.00,1511895.00,25178.00,304006.00,117194.00,140239.00,18645.00,39744907.00,2525750.00,5203.00,876.00,4327.00,7073769.00,6945288.00,128481.00,739750.00,6894656.00,576.46,6047548.00,58.17
1999:Q4,49648779.00,14967264.00,11804387.00,10644994.00,1159393.00,114287.00,57501.00,2991089.00,34681515.00,40659.00,508967.00,2804376.00,768974.00,2397303.00,825419.00,579484.00,501151.00,491249.00,446425.00,351436.00,94989.00,0.00,9619135.00,2651137.00,113485.00,783859.00,9682923.00,4491679.00,372593.00,6761134.00,131742.00,6468262.00,4431564.00,1553622.00,19336.00,345719.00,118021.00,141695.00,19435.00,42887646.00,2651000.00,5750.00,1121.00,4629.00,7200874.00,7071081.00,129793.00,753260.00,7037580.00,609.41,6213430.00,58.37
2000:Q1,51110116.00,15422166.00,12197936.00,11039271.00,1158665.00,117663.00,58644.00,3047923.00,35687950.00,45150.00,464554.00,2885298.00,853825.00,2291907.00,763015.00,573858.00,500360.00,454674.00,505216.00,409976.00,95240.00,0.00,10026975.00,2852713.00,115996.00,801724.00,9913637.00,4557116.00,373840.00,6886618.00,132517.00,6592181.00,4493812.00,1553765.00,19478.00,404310.00,120816.00,143218.00,18702.00,44223498.00,2645500.00,6785.00,1448.00,5337.00,7375509.00,7243357.00,132152.00,767011.00,7236300.00,611.13,6545459.00,59.29
2000:Q2,50818835.00,15889610.00,12603962.00,11446549.00,1157413.00,121090.00,59853.00,3104705.00,34929225.00,45841.00,432588.00,2934518.00,825312.00,2268854.00,653597.00,601111.00,522835.00,491311.00,489586.00,394128.00,95458.00,0.00,9351262.00,2742018.00,118508.00,805122.00,9938633.00,4599752.00,377230.00,7034500.00,135917.00,6734945.00,4606196.00,1601771.00,15223.00,388143.00,123612.00,144742.00,18896.00,43784335.00,2640000.00,7710.00,1665.00,6045.00,7500374.00,7366770.00,133604.00,779158.00,7344901.00,596.12,6840353.00,59.76
2000:Q3,51636631.00,16419111.00,13085371.00,11815913.00,1269458.00,124508.00,61048.00,3148184.00,35217520.00,44509.00,392590.00,2985410.00,860437.00,2238928.00,586378.00,614802.00,509954.00,527794.00,509531.00,413905.00,95626.00,0.00,9226703.00,2749199.00,121046.00,816933.00,10068929.00,4822262.00,381043.00,7219798.00,136330.00,6918435.00,4718906.00,1667073.00,13665.00,392352.00,126439.00,146283.00,18750.00,44416834.00,2634500.00,8611.00,2523.00,6088.00,7614033.00,7479177.00,134856.00,792900.00,7476959.00,594.05,7097007.00,60.06
2000:Q4,50877719.00,16915383.00,13524230.00,12204961.00,1319269.00,127346.00,62039.00,3201768.00,33962336.00,48271.00,405349.00,3068452.00,932567.00,2257560.00,589317.00,617851.00,488397.00,561995.00,558446.00,462638.00,95808.00,0.00,7974639.00,2466199.00,123585.00,819098.00,9970515.00,4958930.00,378726.00,7358504.00,137501.00,7053621.00,4813874.00,1741267.00,14942.00,354272.00,129266.00,147822.00,19560.00,43519216.00,2629000.00,9290.00,3160.00,6130.00,7731884.00,7595715.00,136169.00,807933.00,7543832.00,576.88,7391087.00,60.56
2001:Q1,50009332.00,17362913.00,13922695.00,12606142.00,1316553.00,130720.00,62740.00,3246758.00,32646419.00,50790.00,435066.00,3219526.00,1021095.00,2161592.00,540053.00,481333.00,502691.00,637514.00,547738.00,450374.00,97364.00,0.00,6848106.00,2231645.00,123803.00,832495.00,9786389.00,5011545.00,376631.00,7404205.00,138656.00,7099250.00,4898473.00,1749724.00,3712.00,315561.00,131780.00,147576.00,18723.00,42605128.00,2626500.00,9754.00,3674.00,6080.00,7891095.00,7752942.00,138153.00,822137.00,7659062.00,556.27,7707669.00,61.14
2001:Q2,51448273.00,17747523.00,14271234.00,12949989.00,1321245.00,134234.00,63259.00,3278796.00,33700750.00,48459.00,429142.00,3276845.00,988175.00,2132666.00,456678.00,493622.00,539120.00,643246.00,555238.00,456455.00,98783.00,0.00,7375086.00,2426316.00,124023.00,862376.00,10031528.00,5065438.00,385458.00,7605571.00,142324.00,7297460.00,5059297.00,1784249.00,4297.00,315296.00,134321.00,147326.00,18461.00,43842702.00,2624000.00,10750.00,4720.00,6030.00,8046834.00,7906754.00,140080.00,837510.00,7688956.00,570.20,7890692.00,60.93
2001:Q3,50261181.00,18170744.00,14658816.00,13307077.00,1351739.00,137170.00,63386.00,3311372.00,32090437.00,48388.00,420898.00,3345605.00,1042842.00,2112332.00,459405.00,535908.00,530540.00,586478.00,648373.00,548116.00,100257.00,0.00,6014472.00,2099917.00,124246.00,850494.00,9839724.00,5144904.00,398243.00,7853491.00,144462.00,7542692.00,5207639.00,1814351.00,5302.00,378509.00,136891.00,147073.00,19264.00,42407690.00,2621500.00,11636.00,4926.00,6710.00,8231249.00,8088802.00,142447.00,853999.00,7876688.00,538.39,8099438.00,60.87
2001:Q4,51943547.00,18432970.00,14864696.00,13544736.00,1319960.00,140185.00,63754.00,3364335.00,33510577.00,48676.00,479968.00,3349430.00,1096678.00,2058517.00,439975.00,417671.00,543112.00,657759.00,606233.00,504753.00,101480.00,0.00,6873677.00,2336419.00,124469.00,880004.00,10117179.00,5141552.00,397775.00,7985787.00,151328.00,7668521.00,5322036.00,1891827.00,-1204.00,316402.00,139460.00,146821.00,19117.00,43957759.00,2619000.00,13578.00,11019.00,2559.00,8331646.00,8188300.00,143346.00,861311.00,7784367.00,564.69,8222700.00,60.71
2002:Q1,52733023.00,18769213.00,15161923.00,13814207.00,1347716.00,144419.00,64753.00,3398118.00,33963810.00,47771.00,428179.00,3514007.00,1081545.00,2088764.00,425956.00,423511.00,561011.00,678286.00,593344.00,490067.00,103277.00,0.00,6904136.00,2347444.00,125636.00,904851.00,10312297.00,5213337.00,402498.00,8115721.00,153440.00,7791728.00,5459539.00,1883516.00,-5127.00,311951.00,141849.00,151117.00,19436.00,44617301.00,2597250.00,17863.00,15222.00,2641.00,8409851.00,8265868.00,143983.00,872611.00,7988201.00,558.54,8354668.00,60.48
2002:Q2,51886901.00,19178283.00,15520732.00,14172227.00,1348505.00,148315.00,65445.00,3443791.00,32708618.00,48219.00,419864.00,3532150.00,1014287.00,2092608.00,364754.00,372531.00,593767.00,761556.00,559110.00,454512.00,104598.00,0.00,5991183.00,2184133.00,126817.00,916150.00,10153604.00,5255316.00,415178.00,8304938.00,156625.00,7973546.00,5635617.00,1917644.00,-14386.00,290405.00,144266.00,155461.00,19306.00,43581963.00,2575500.00,21789.00,18374.00,3415.00,8553495.00,8407779.00,145716.00,884820.00,8090544.00,538.68,8536610.00,60.23
2002:Q3,50824585.00,19623525.00,15912531.00,14529202.00,1383329.00,152011.00,66558.00,3492425.00,31201060.00,49781.00,417840.00,3651145.00,1018338.00,1937910.00,339065.00,289275.00,576451.00,733119.00,555190.00,448769.00,106421.00,0.00,4875839.00,1910290.00,128011.00,916976.00,9974157.00,5340382.00,425201.00,8499304.00,158059.00,8161364.00,5830630.00,1951608.00,-37337.00,269755.00,146708.00,159853.00,20028.00,42325281.00,2553750.00,22102.00,18616.00,3486.00,8685740.00,8538495.00,147245.00,895017.00,8120812.00,521.20,8698572.00,59.87
2002:Q4,52226156.00,20035510.00,16285100.00,14856712.00,1428388.00,155868.00,67080.00,3527462.00,32190646.00,49937.00,464217.00,3652745.00,1065155.00,1996370.00,270518.00,251062.00,609085.00,865705.00,552809.00,444614.00,108195.00,0.00,5221556.00,1996603.00,129205.00,920915.00,10235274.00,5460946.00,444914.00,8765546.00,163897.00,8417402.00,6028047.00,1997008.00,-25207.00,268403.00,149151.00,164244.00,20003.00,43460609.00,2532000.00,26849.00,21950.00,4899.00,8927375.00,8776782.00,150593.00,907723.00,8197205.00,530.19,8828665.00,59.43
2003:Q1,52720921.00,20442838.00,16665331.00,15177553.00,1487778.00,158747.00,67800.00,3550960.00,32278083.00,51628.00,456372.00,3856038.00,1076165.00,1890996.00,351745.00,166497.00,602506.00,770248.00,566159.00,456954.00,109205.00,0.00,4865663.00,2001510.00,130291.00,936154.00,10332196.00,5658990.00,455922.00,8958759.00,167987.00,8603533.00,6202905.00,1989123.00,-18144.00,279023.00,150626.00,165871.00,21368.00,43762162.00,2647250.00,27486.00,22204.00,5282.00,9204145.00,9050056.00,154089.00,923901.00,8278077.00,528.65,8974648.00,59.13
2003:Q2,54852323.00,20854878.00,17035683.00,15523477.00,1512206.00,162473.00,69178.00,3587544.00,33997445.00,54115.00,472487.00,3919458.00,1020538.00,1778099.00,384915.00,95717.00,634997.00,662470.00,666635.00,556490.00,110145.00,0.00,5683287.00,2312351.00,131390.00,966855.00,10732474.00,5794640.00,465116.00,9336274.00,171757.00,8975292.00,6461330.00,2021930.00,-28273.00,368189.00,152116.00,167517.00,21708.00,45516049.00,2762500.00,35415.00,25759.00,9656.00,9305987.00,9151370.00,154617.00,929916.00,8405182.00,541.52,9062147.00,58.38
2003:Q3,56078492.00,21356177.00,17486095.00,15974975.00,1511120.00,166970.00,70552.00,3632560.00,34722315.00,51146.00,424936.00,3972910.00,936888.00,1842224.00,360015.00,267327.00,627169.00,587713.00,653669.00,542672.00,110997.00,0.00,5998489.00,2421853.00,132501.00,990822.00,10897703.00,5916681.00,482494.00,9591582.00,174523.00,9226155.00,6703090.00,2059675.00,-36913.00,346679.00,153624.00,169181.00,21723.00,46486910.00,2877750.00,39661.00,29485.00,10176.00,9465273.00,9309228.00,156045.00,942172.00,8595109.00,540.85,9271885.00,58.04
2003:Q4,58640965.00,21933150.00,18010638.00,16498962.00,1511676.00,171754.00,71588.00,3679170.00,36707815.00,52841.00,457884.00,4012929.00,952161.00,2142649.00,419251.00,388697.00,626175.00,708526.00,636199.00,524178.00,112021.00,0.00,6811929.00,2677925.00,133611.00,1013152.00,11281674.00,6033565.00,501297.00,9842484.00,177703.00,9472318.00,6909835.00,2102932.00,3200.00,301220.00,155131.00,170844.00,21619.00,48798482.00,2993000.00,45771.00,35076.00,10695.00,9732898.00,9573677.00,159221.00,960391.00,8664765.00,563.18,9589127.00,58.12
2004:Q1,61132700.00,22639493.00,18652324.00,17065366.00,1586958.00,175589.00,72577.00,3739003.00,38493207.00,55204.00,434662.00,4201442.00,953439.00,2887447.00,426876.00,351983.00,1407752.00,700836.00,676432.00,562280.00,114152.00,0.00,6956839.00,2844601.00,135996.00,1016866.00,11530681.00,6291138.00,508461.00,10044316.00,191398.00,9656083.00,7083564.00,2096472.00,465.00,319265.00,156317.00,175280.00,21555.00,51088384.00,3069500.00,50532.00,39470.00,11062.00,10044963.00,9881888.00,163075.00,980768.00,8794462.00,580.92,9981802.00,58.49
2004:Q2,62553268.00,23450991.00,19399150.00,17727877.00,1671273.00,180626.00,73408.00,3797807.00,39102277.00,57889.00,386659.00,4309308.00,925539.00,2928032.00,405345.00,322881.00,1478033.00,721774.00,703466.00,587143.00,116323.00,0.00,6930756.00,2817354.00,138381.00,1028378.00,11742884.00,6618138.00,515492.00,10365857.00,196993.00,9966821.00,7357478.00,2114539.00,2236.00,335064.00,157504.00,179716.00,22327.00,52187411.00,3146000.00,54349.00,42921.00,11428.00,10350373.00,10183635.00,166738.00,1003832.00,8943525.00,583.52,10370399.00,58.50
2004:Q3,63762423.00,24236328.00,20146850.00,18357001.00,1789849.00,184682.00,74254.00,3830542.00,39526095.00,58864.00,355246.00,4396558.00,866781.00,2940332.00,357737.00,392539.00,1492413.00,697644.00,694226.00,575861.00,118365.00,0.00,6761052.00,2846863.00,140792.00,1036786.00,11927915.00,6968251.00,532428.00,10630304.00,198420.00,10225025.00,7598219.00,2164875.00,-25629.00,328857.00,158703.00,184200.00,22659.00,53132119.00,3222500.00,57638.00,45691.00,11947.00,10655719.00,10485177.00,170542.00,1032640.00,9042912.00,587.56,10758782.00,58.61
2004:Q4,66803658.00,25065121.00,20900695.00,19056692.00,1844003.00,189433.00,75501.00,3899492.00,41738537.00,61764.00,399710.00,4479861.00,897327.00,3095254.00,472782.00,440576.00,1522624.00,659272.00,762103.00,641137.00,120966.00,0.00,7552843.00,3087568.00,143203.00,1060352.00,12411709.00,7233082.00,553762.00,11019622.00,202496.00,10605316.00,7859069.00,2220119.00,-16823.00,383049.00,159902.00,188685.00,23125.00,55784036.00,3299000.00,64689.00,52223.00,12466.00,10933107.00,10759456.00,173651.00,1065556.00,9228235.00,604.49,11197623.00,58.76
2005:Q1,68087373.00,25951664.00,21723913.00,19860273.00,1863640.00,194504.00,76394.00,3956853.00,42135709.00,67402.00,384343.00,4610510.00,862519.00,3127936.00,443693.00,434044.00,1545433.00,704766.00,752965.00,629204.00,123761.00,0.00,7551151.00,3055693.00,145639.00,1059341.00,12505887.00,7451761.00,560562.00,11215350.00,205597.00,10794179.00,8073942.00,2204974.00,-31140.00,384568.00,161835.00,192161.00,23413.00,56872023.00,3330500.00,67550.00,54588.00,12962.00,11196008.00,11019071.00,176937.00,1088732.00,9186561.00,619.08,11786331.00,59.35
2005:Q2,69939824.00,26903699.00,22606081.00,20666030.00,1940051.00,198945.00,77585.00,4021088.00,43036125.00,64549.00,345306.00,4729951.00,855809.00,3172942.00,396571.00,498526.00,1585718.00,692127.00,765916.00,639865.00,126051.00,0.00,7736431.00,3099646.00,148102.00,1063746.00,12754382.00,7736565.00,562780.00,11540977.00,207873.00,11113291.00,8355816.00,2232389.00,-21297.00,382593.00,163790.00,195675.00,24138.00,58398846.00,3362000.00,72357.00,58899.00,13458.00,11504126.00,11323254.00,180872.00,1109822.00,9320842.00,626.54,12310214.00,59.57
2005:Q3,72015280.00,27793843.00,23453687.00,21445853.00,2007834.00,202185.00,78374.00,4059597.00,44221437.00,66584.00,270533.00,4904222.00,875636.00,3091132.00,384865.00,495383.00,1603835.00,607049.00,761243.00,633937.00,127306.00,0.00,8135611.00,3238841.00,150594.00,1078204.00,13039086.00,8026616.00,583135.00,11888652.00,213563.00,11452447.00,8653018.00,2278385.00,-21366.00,376645.00,165765.00,199228.00,23414.00,60126628.00,3393500.00,78150.00,64471.00,13679.00,11892950.00,11706211.00,186739.00,1143130.00,9471449.00,634.82,12792835.00,59.65
2005:Q4,74075125.00,28684482.00,24291116.00,22187457.00,2103659.00,206077.00,79492.00,4107797.00,45390643.00,63847.00,285890.00,4961741.00,941142.00,3376778.00,419282.00,559126.00,1636866.00,761504.00,759197.00,632106.00,127091.00,0.00,8237253.00,3278598.00,153084.00,1082599.00,13305434.00,8336409.00,608671.00,12178716.00,216942.00,11736007.00,8912709.00,2320555.00,-16519.00,351521.00,167741.00,202782.00,22985.00,61896408.00,3425000.00,82591.00,68691.00,13900.00,12243621.00,12052338.00,191283.00,1183365.00,9624378.00,643.12,13274748.00,59.83
2006:Q1,76501316.00,29277630.00,24823460.00,22666923.00,2156537.00,210756.00,80572.00,4162842.00,47223686.00,67879.00,292773.00,5154569.00,944576.00,3518186.00,573739.00,548043.00,1628053.00,768351.00,851944.00,660355.00,124190.00,67399.00,8977659.00,3517274.00,155091.00,1010841.00,13636639.00,8481467.00,614787.00,12536378.00,219024.00,12087324.00,9217994.00,2337585.00,-9734.00,369405.00,172074.00,206845.00,23185.00,63964938.00,3620500.00,89965.00,75324.00,14641.00,12559610.00,12364102.00,195508.00,1213613.00,9889811.00,646.78,13448929.00,59.33
2006:Q2,76713426.00,29442590.00,24934849.00,22691293.00,2243556.00,215088.00,81087.00,4211566.00,47270836.00,72666.00,261976.00,5233180.00,980496.00,3609234.00,563140.00,500506.00,1691146.00,854442.00,889113.00,701189.00,119164.00,68760.00,8659413.00,3455045.00,157121.00,1008792.00,13735679.00,8587373.00,620748.00,12878196.00,227439.00,12416447.00,9519743.00,2349611.00,5042.00,365595.00,176456.00,210954.00,23356.00,63835230.00,3816000.00,92883.00,77502.00,15381.00,12786224.00,12587841.00,198383.00,1244210.00,9981059.00,639.56,13171550.00,58.05
2006:Q3,77508917.00,29514539.00,24951598.00,22614927.00,2336671.00,220501.00,81792.00,4260648.00,47994378.00,71749.00,231472.00,5364559.00,1002057.00,3378187.00,469882.00,491170.00,1677826.00,739309.00,895657.00,709938.00,112374.00,73345.00,8915699.00,3563337.00,159173.00,1027851.00,14048103.00,8710987.00,625547.00,13208019.00,227502.00,12742006.00,9758643.00,2411441.00,12825.00,378212.00,180885.00,215108.00,23403.00,64300897.00,4011500.00,98260.00,82777.00,15483.00,12930780.00,12730733.00,200047.00,1267514.00,10081153.00,637.83,12856284.00,56.85
2006:Q4,79667173.00,29583754.00,24974406.00,22635855.00,2338551.00,226007.00,82823.00,4300518.00,50083419.00,69946.00,239419.00,5479753.00,1104972.00,3342261.00,332271.00,581898.00,1694014.00,734078.00,892267.00,709678.00,107749.00,74840.00,10195742.00,3831697.00,161225.00,1055178.00,14311599.00,8753279.00,646082.00,13475345.00,233384.00,12999146.00,9910250.00,2456716.00,30935.00,415930.00,185315.00,219262.00,23553.00,66191828.00,4207000.00,105694.00,90108.00,15586.00,13114283.00,12911929.00,202354.00,1301939.00,10195524.00,649.22,12725605.00,56.22
2007:Q1,80900063.00,29566844.00,24904742.00,22465085.00,2439657.00,232119.00,84195.00,4345788.00,51333219.00,73534.00,236271.00,5682171.00,1103944.00,3439292.00,304588.00,615877.00,1716391.00,802436.00,934908.00,753388.00,103718.00,77802.00,10574919.00,4011261.00,163683.00,1059391.00,14492624.00,8908662.00,652559.00,13659953.00,235950.00,13176241.00,10123487.00,2440267.00,20530.00,403441.00,188516.00,223660.00,24102.00,67240109.00,4340000.00,112223.00,96089.00,16134.00,13223659.00,13019405.00,204254.00,1323969.00,10357980.00,649.16,12341598.00,54.94
2007:Q2,81672798.00,29126957.00,24410233.00,21880347.00,2529886.00,237978.00,85483.00,4393263.00,52545841.00,79929.00,175322.00,5737259.00,1157834.00,3489131.00,296051.00,646414.00,1768281.00,778385.00,996676.00,819854.00,99059.00,77763.00,10934570.00,4265234.00,166169.00,1076425.00,14852810.00,8936574.00,677908.00,13957591.00,243277.00,13462075.00,10323780.00,2477193.00,9712.00,459638.00,191752.00,228107.00,24132.00,67715207.00,4605000.00,121995.00,105312.00,16683.00,13221026.00,13016572.00,204454.00,1336708.00,10460499.00,647.34,11556567.00,52.82
2007:Q3,81878713.00,28655257.00,23896468.00,21251371.00,2645097.00,242037.00,86696.00,4430056.00,53223456.00,84843.00,88486.00,5859827.00,1237077.00,3826963.00,265480.00,781146.00,1758757.00,1021580.00,998407.00,821018.00,95655.00,81734.00,10804434.00,4377131.00,168683.00,1079149.00,15067922.00,8938438.00,692097.00,14205585.00,244826.00,13703557.00,10508052.00,2555820.00,21164.00,423497.00,195024.00,232603.00,24599.00,67673128.00,4775000.00,128708.00,111670.00,17038.00,13249871.00,13044697.00,205174.00,1355623.00,10547308.00,641.62,10743319.00,50.55
2007:Q4,80912432.00,28078563.00,23269083.00,20600642.00,2668441.00,245798.00,87643.00,4476039.00,52833869.00,87722.00,153391.00,5968204.00,1343567.00,3951468.00,193723.00,795846.00,1779955.00,1181944.00,1109887.00,934569.00,92782.00,82536.00,10046813.00,4314928.00,171196.00,1077158.00,15080879.00,8816446.00,712210.00,14413118.00,255799.00,13895624.00,10613082.00,2609880.00,21793.00,452573.00,198296.00,237099.00,24596.00,66499314.00,4748000.00,129939.00,112545.00,17394.00,13273801.00,13067938.00,205863.00,1379839.00,10662159.00,623.69,9987560.00,48.48
2008:Q1,78631029.00,27195909.00,22331385.00,19768511.00,2562874.00,248915.00,89051.00,4526558.00,51435120.00,84065.00,168720.00,6152477.00,1454871.00,3986915.00,190884.00,747644.00,1780632.00,1267755.00,1240127.00,1063445.00,90505.00,86177.00,9096020.00,4033980.00,173065.00,1063985.00,14840093.00,8416436.00,724366.00,14549202.00,258868.00,14021284.00,10694231.00,2602465.00,30738.00,493373.00,200477.00,243122.00,25928.00,64081826.00,4555000.00,125564.00,108281.00,17283.00,13267494.00,13060692.00,206802.00,1394103.00,10831198.00,591.64,9074280.00,45.90
2008:Q2,77023836.00,26156614.00,21263455.00,18848508.00,2414947.00,252063.00,90331.00,4550765.00,50867222.00,78508.00,132510.00,6088738.00,1390683.00,4396337.00,328602.00,829395.00,1819355.00,1418985.00,1226267.00,1042542.00,97447.00,86278.00,8622789.00,4081682.00,174934.00,1070140.00,14906388.00,7966424.00,731822.00,14477455.00,269306.00,13932678.00,10692159.00,2620825.00,-4213.00,421250.00,202657.00,249145.00,26326.00,62546381.00,4580000.00,128624.00,111453.00,17171.00,13252175.00,13044580.00,207595.00,1405516.00,11175407.00,559.68,8156349.00,43.27
2008:Q3,75031265.00,25420635.00,20484697.00,17985865.00,2498832.00,257691.00,91473.00,4586774.00,49610630.00,70526.00,106103.00,6243525.00,1442928.00,5038326.00,317673.00,1047005.00,1851259.00,1822389.00,1243058.00,1047984.00,105709.00,89365.00,7495200.00,3569402.00,176823.00,1063746.00,14638591.00,7773132.00,749269.00,14620684.00,266946.00,14072355.00,10669728.00,2644119.00,20549.00,533097.00,204862.00,255233.00,26150.00,60410580.00,4225000.00,120070.00,103696.00,16374.00,13152894.00,12945690.00,207204.00,1430124.00,11029709.00,547.71,7316137.00,40.68
2008:Q4,70517478.00,24403526.00,19469293.00,17076494.00,2392799.00,263997.00,91624.00,4578612.00,46113952.00,69892.00,295026.00,6226424.00,1578115.00,5093048.00,156919.00,1009741.00,1918190.00,2008198.00,964406.00,767168.00,108316.00,88922.00,5673299.00,2792285.00,178714.00,1050163.00,14089484.00,7336778.00,766318.00,14326874.00,266457.00,13771313.00,10595546.00,2644184.00,26429.00,298087.00,207067.00,261322.00,27782.00,56190603.00,3681000.00,104937.00,89360.00,15577.00,12985657.00,12780047.00,205610.00,1458746.00,10941369.00,513.56,6480948.00,37.95
2009:Q1,68944381.00,23754274.00,18828740.00,16569012.00,2259728.00,267511.00,91912.00,4566111.00,45190107.00,65515.00,291758.00,6270209.00,1552043.00,5699792.00,470757.00,762572.00,1939594.00,2526869.00,894975.00,691444.00,113155.00,90376.00,4886112.00,2615542.00,178526.00,1055032.00,13969342.00,6944765.00,766496.00,14154712.00,266940.00,13588881.00,10598599.00,2578630.00,-60860.00,267867.00,204645.00,271622.00,27269.00,54789669.00,3536000.00,100689.00,84767.00,15922.00,12869196.00,12665202.00,203994.00,1457560.00,10858944.00,504.56,5970413.00,36.03
2009:Q2,69851332.00,23460588.00,18529015.00,16555252.00,1973763.00,269660.00,92666.00,4569247.00,46390744.00,65587.00,348306.00,6222677.00,1481365.00,5264475.00,544947.00,478618.00,1962193.00,2278717.00,906693.00,701344.00,117826.00,87523.00,6009982.00,3110999.00,178337.00,1073408.00,14480761.00,6476345.00,771810.00,14131570.00,270678.00,13553252.00,10562182.00,2549264.00,-42085.00,281695.00,202196.00,282035.00,25605.00,55719762.00,3925000.00,114180.00,97880.00,16300.00,12685415.00,12484104.00,201311.00,1427627.00,10985194.00,507.23,5993070.00,36.20
